,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,product_id.1,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_id.1,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,seller_id.1,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,hari,bulan,Tahun,day_month,month_Year,Year_month,day_name,hour,review_category,Recency,Monetary,Cluster,Cluster_Label
1278,8b811ce1136aa62076a39e8b8957dcd5,5c664af0ac60101f1ca9f331b338e66b,delivered,2018-05-10 08:41:04,2018-05-11 03:10:25,2018-05-21 16:11:01,2018-05-25 00:00:00,2.0,ada916969296efb7a3f68cced80f60b8,688756f717c462a206ad854c5027a64a,2018-05-17 03:10:25,18.0,16.32,1.0,boleto,1.0,205.92,7c31e7988ca90b9d8dd1b3b1f7d06cfe,4.0,recomendo,Mais infelizmente comprei 06 lixeiras e chegaram só 05 lixeiras,2018-05-22 00:00:00,2018-05-25 11:41:52,ada916969296efb7a3f68cced80f60b8,housewares,950.0,23.0,26.0,20.0,5c664af0ac60101f1ca9f331b338e66b,2fee29299e39b16c4a6148c70626d1f0,33400,lagoa santa,MG,688756f717c462a206ad854c5027a64a,7094,guarulhos,SP,7094,-23.645132664723874,-46.56574252553523,10,5,2018,10-05,05-2018,2018-05,Thursday,8,Positif,112,205.92,2,Slight_Inactive-High_value
1279,7bac976651f930dc34309b61897ce46c,6142dbf032917a89d9fdd387b8258cc3,delivered,2017-06-28 20:08:40,2017-06-28 20:23:38,2017-07-03 14:21:43,2017-07-18 00:00:00,1.0,ee232674616de808d98d869168d6217f,218d46b86c1881d022bce9c68a7d4b15,2017-07-04 20:23:38,176.0,12.73,1.0,credit_card,3.0,188.73,32915ca9df72e570048743cfb1473170,5.0,No_Review_title,No_Review_message,2017-07-04 00:00:00,2017-07-07 00:21:52,ee232674616de808d98d869168d6217f,sports_leisure,300.0,16.0,16.0,16.0,6142dbf032917a89d9fdd387b8258cc3,85d68668dd9a06dab771bd981139423a,8529,ferraz de vasconcelos,SP,218d46b86c1881d022bce9c68a7d4b15,14070,ribeirao preto,SP,14070,-21.9421187700188,-50.503099911412455,28,6,2017,28-06,06-2017,2017-06,Wednesday,20,Positif,427,188.73,1,Require Activation
1280,b8fdf0a70040d5461adca8f95ba4171a,a56a99918e8686b7d35af612dd30e86e,delivered,2017-12-01 12:18:11,2017-12-02 02:38:25,2018-01-05 17:06:15,2018-01-04 00:00:00,1.0,f2f411f86bd5bd427e28e2a30771761f,da8622b14eb17ae2831f4ac5b9dab84a,2017-12-12 02:38:25,89.9,17.88,1.0,boleto,1.0,107.78,ba69d8c9ff524792f380378510bdae64,3.0,No_Review_title,"Comprei um kit para casael e um para solteiro. Apesar de tê-las comprado no mesmo carrinho, paguei dois fretes e as encomendas vieram separadas. O de solteiro não foi entregue na minha casa e retornou",2018-01-06 00:00:00,2018-01-13 00:53:57,f2f411f86bd5bd427e28e2a30771761f,bed_bath_table,1150.0,44.0,2.0,35.0,a56a99918e8686b7d35af612dd30e86e,45df9d71b80f651fcfd26763eebd027a,23942,angra dos reis,RJ,da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,SP,13405,-19.983764096207626,-49.684835050395925,1,12,2017,01-12,12-2017,2017-12,Friday,12,Netral,272,107.78,1,Require Activation
1281,992ceb46113db17e36d49903c2c31e12,c4017d1e1b7eeff63fa5f41373ab7527,delivered,2017-11-16 13:29:24,2017-11-16 13:49:52,2017-11-30 21:43:23,2017-12-08 00:00:00,1.0,4e72c18c19fee00460f9504012cb244d,391fc6631aebcf3004804e51b40bcf1e,2017-11-22 13:49:52,59.89,17.67,1.0,credit_card,2.0,77.56,d34159991354a6e4ac41c931f90070d7,4.0,No_Review_title,No_Review_message,2017-12-10 00:00:00,2017-12-11 12:57:27,4e72c18c19fee00460f9504012cb244d,furniture_decor,950.0,31.0,11.0,26.0,c4017d1e1b7eeff63fa5f41373ab7527,ddd9fc3cb22146fde34d614a498710a5,37820,arceburgo,MG,391fc6631aebcf3004804e51b40bcf1e,14940,ibitinga,SP,14940,-23.988846652750787,-48.87293866198657,16,11,2017,16-11,11-2017,2017-11,Thursday,13,Positif,287,77.56,0,Slight_Inactive-Low_value
1282,b67ec1ba150cc097d3ab518272e6cf3f,d383ffa554accda33e87d9d5df2d7bd7,delivered,2018-07-16 16:41:20,2018-07-16 16:50:19,2018-08-10 17:16:53,2018-08-03 00:00:00,1.0,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,2018-07-20 16:50:19,66.99,27.75,1.0,credit_card,1.0,94.74,0741aaadd102ca2284d19621aba7b8c0,1.0,No_Review_title,ate esta data não recebi o produto ( 07.08.18),2018-08-05 00:00:00,2018-08-07 12:09:13,3fbc0ef745950c7932d5f2a446189725,health_beauty,350.0,19.0,12.0,13.0,d383ffa554accda33e87d9d5df2d7bd7,5c010e8ba6c494b6e3056be4760af4d8,6803,embu das artes,SP,06a2c3af7b3aee5d69171b0e14f0ee87,65072,sao luis,MA,65072,-3.656415262199815,-45.37161549939285,16,7,2018,16-07,07-2018,2018-07,Monday,16,Negatif,44,94.74,0,Slight_Inactive-Low_value
1283,46d45c02db0c16939f8f1c45a9c8a344,56ef7b991567c06caa6eb5f470716ee3,delivered,2017-07-03 20:29:51,2017-07-03 20:45:12,2017-08-15 11:47:30,2017-07-25 00:00:00,1.0,656e0eca68dcecf6a31b8ececfabe3e8,9c0e69c7bf2619675bbadf47b43f655a,2017-07-07 20:45:12,109.9,15.52,1.0,credit_card,10.0,125.42,05fb0a8d68f6f3f517265c1196746cdc,5.0,No_Review_title,No_Review_message,2017-07-27 00:00:00,2017-07-29 21:15:51,656e0eca68dcecf6a31b8ececfabe3e8,computers_accessories,173.0,18.0,13.0,12.0,56ef7b991567c06caa6eb5f470716ee3,fc4f552426fd20dd5e94b2cc88d2214d,28950,armacao dos buzios,RJ,9c0e69c7bf2619675bbadf47b43f655a,12230,sao jose dos campos,SP,12230,-22.568105084655752,-47.39485552914189,3,7,2017,03-07,07-2017,2017-07,Monday,20,Positif,422,125.42,1,Require Activation
1284,072916d00b6a53edec9ccdb3eba1bdf4,a4f138dbdd2ad412bc7173fedc0e0bfd,delivered,2017-09-14 16:21:19,2017-09-15 16:25:16,2017-10-04 11:23:00,2017-10-11 00:00:00,2.0,6ae3f85f46a37844372252496c77b4d8,53243585a1d6dc2643021fd1853d8905,2017-09-21 16:25:16,212.4,20.03,1.0,credit_card,6.0,464.86,e029af05c0d1c348b38caac9ac35905a,3.0,No_Review_title,No_Review_message,2017-10-05 00:00:00,2017-10-05 15:51:18,6ae3f85f46a37844372252496c77b4d8,telephony,650.0,23.0,6.0,16.0,a4f138dbdd2ad412bc7173fedc0e0bfd,1c0021da0039ca9e7ed770e4b2a1498a,65250,alcantara,MA,53243585a1d6dc2643021fd1853d8905,42738,lauro de freitas,BA,42738,-16.639224491044853,-40.76019189971551,14,9,2017,14-09,09-2017,2017-09,Thursday,16,Netral,349,464.86,2,Slight_Inactive-High_value
1285,108173215646e9b5697cc0da5140f13f,355670f34587eb802a40006a0fe3374f,delivered,2018-04-10 10:04:14,2018-04-10 10:15:13,2018-04-12 17:36:43,2018-04-26 00:00:00,1.0,bb42f37fc3d9130e4a4339d24a47dd7c,da8622b14eb17ae2831f4ac5b9dab84a,2018-04-16 10:15:13,44.9,8.64,1.0,credit_card,2.0,53.54,3f8c86f99043a317d8c8d11f7f037100,5.0,No_Review_title,No_Review_message,2018-04-13 00:00:00,2018-04-16 18:07:35,bb42f37fc3d9130e4a4339d24a47dd7c,bed_bath_table,400.0,20.0,2.0,15.0,355670f34587eb802a40006a0fe3374f,e57884a347f585cce8f8b6fb08ba39c2,5404,sao paulo,SP,da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,SP,13405,-19.983764096207626,-49.684835050395925,10,4,2018,10-04,04-2018,2018-04,Tuesday,10,Positif,142,53.54,0,Slight_Inactive-Low_value
1286,632d2d4329144ecd9b722a64e8756021,a0c9a96bddda514e326768ea17f07e3b,delivered,2018-01-31 10:00:15,2018-02-01 09:55:37,2018-02-19 20:39:14,2018-03-01 00:00:00,1.0,869c418f22e0c0ed9207ff691f279e46,e63e8bfa530fb16910dd6956e592bb81,2018-02-07 09:55:37,32.9,17.63,1.0,credit_card,3.0,50.53,123f1e3e39360167f207d69ecf7302ca,1.0,No_Review_title,No_Review_message,2018-02-20 00:00:00,2018-02-23 12:19:05,869c418f22e0c0ed9207ff691f279e46,housewares,300.0,20.0,10.0,15.0,a0c9a96bddda514e326768ea17f07e3b,0f9792c89b45f7ebf533c7d66f65b30b,22765,rio de janeiro,RJ,e63e8bfa530fb16910dd6956e592bb81,7160,guarulhos,SP,7160,-23.668262290811445,-46.56574231486586,31,1,2018,31-01,01-2018,2018-01,Wednesday,10,Negatif,211,50.53,0,Slight_Inactive-Low_value
1287,3174b803120ff7406c6d04c542a80bfb,dcbedfb087496e64857829044630a2b2,delivered,2018-02-19 15:51:58,2018-02-19 16:55:51,2018-03-07 17:48:45,2018-03-21 00:00:00,4.0,d581a9097bc2a13adf46bbd864ee0d08,709e16e2b25c7474d980076c6bfc4806,2018-02-23 16:55:51,59.0,15.16,1.0,credit_card,8.0,370.8,6ca1082204f550831dea33ede2e818e8,5.0,No_Review_title,No_Review_message,2018-03-08 00:00:00,2018-03-08 21:23:41,d581a9097bc2a13adf46bbd864ee0d08,health_beauty,300.0,18.0,9.0,12.0,dcbedfb087496e64857829044630a2b2,1f730c825bb084addd4914f9c2390f35,97700,santiago,RS,709e16e2b25c7474d980076c6bfc4806,16200,birigui,SP,16200,-22.916393025535225,-43.17768831349181,19,2,2018,19-02,02-2018,2018-02,Monday,15,Positif,191,370.8,2,Slight_Inactive-High_value
1288,1babfee437780308ec561f18fe055a6f,60d789c27fc12b99518a66072e501ad7,delivered,2018-06-18 12:59:23,2018-06-19 04:16:40,2018-06-21 20:36:36,2018-07-11 00:00:00,1.0,cac9e5692471a0700418aa3400b9b2b1,7ea5bfa6c340f58f8e71fc1f0412b0d6,2018-06-22 04:16:40,99.15,14.03,1.0,boleto,1.0,113.18,60737da4a2b3ea26c69e1b9298f15b08,5.0,No_Review_title,No_Review_message,2018-06-22 00:00:00,2018-06-25 05:58:27,cac9e5692471a0700418aa3400b9b2b1,baby,375.0,29.0,14.0,20.0,60d789c27fc12b99518a66072e501ad7,328dae7e902bc7ed98e3089e3f3bf412,35164,ipatinga,MG,7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG,30180,-19.918558174014716,-43.91516602039934,18,6,2018,18-06,06-2018,2018-06,Monday,12,Positif,73,113.18,2,Slight_Inactive-High_value
1289,49410e2fb311cf8b70baeea98a3cdbf1,973d4d86f73cebd0e362b5e7b1ff21b6,delivered,2018-08-01 22:05:17,2018-08-01 22:23:53,2018-08-13 12:03:53,2018-08-29 00:00:00,1.0,787a7fee45732e04f90ace8fda0ed076,537eb890efff034a88679788b647c564,2018-08-05 22:23:53,19.9,27.42,1.0,credit_card,4.0,47.32,f4af1cd9b0fe60dd1b3bad9096506108,5.0,amei,perfeitinho,2018-08-14 00:00:00,2018-08-14 22:04:13,787a7fee45732e04f90ace8fda0ed076,stationery,100.0,16.0,6.0,11.0,973d4d86f73cebd0e362b5e7b1ff21b6,5e8da91e476f88a5793468512a8c4ea0,67030,ananindeua,PA,537eb890efff034a88679788b647c564,20270,rio de janeiro,RJ,20270,-22.98202942853021,-43.220120396878144,1,8,2018,01-08,08-2018,2018-08,Wednesday,22,Positif,28,47.32,0,Slight_Inactive-Low_value
1290,bdc8e349078c5028fba22d1da1066974,29b4a67a15ed1f8e7a4927595c80363d,delivered,2018-07-31 23:25:20,2018-07-31 23:44:07,2018-08-03 18:48:54,2018-08-03 00:00:00,1.0,e919bdbe0314f5cef7d86707f9d89c1e,4830e40640734fc1c52cd21127c341d4,2018-08-02 23:44:07,59.99,9.17,1.0,credit_card,2.0,69.16,1d7913dd448ef6af8f4ab18c6bf4c291,5.0,No_Review_title,No_Review_message,2018-08-04 00:00:00,2018-08-06 15:58:07,e919bdbe0314f5cef7d86707f9d89c1e,housewares,675.0,18.0,21.0,16.0,29b4a67a15ed1f8e7a4927595c80363d,cbaf7f97e762e8042be7e067c91b4918,3431,sao paulo,SP,4830e40640734fc1c52cd21127c341d4,3573,sao paulo,SP,3573,-23.672002524567016,-46.66913364026611,31,7,2018,31-07,07-2018,2018-07,Tuesday,23,Positif,29,69.16,0,Slight_Inactive-Low_value
1291,911e92767c07ba9926268bae6b4362b3,93e2e45487cce23a08f3cd756a8f0bd8,delivered,2018-02-10 21:55:42,2018-02-10 22:08:58,2018-02-22 23:03:56,2018-03-19 00:00:00,1.0,d94b46bf2d98ad7dc02d380f1cf562fb,066a6914e1ebf3ea95a216c73a986b91,2018-02-14 22:08:58,26.5,19.59,1.0,credit_card,4.0,49.73,91819ee1e79ef33c1bdb10568b37dc71,3.0,No_Review_title,ATÉ AGORA NÃO TENHO NADA A RECLAMAR,2018-02-23 00:00:00,2018-02-24 04:01:37,d94b46bf2d98ad7dc02d380f1cf562fb,sports_leisure,800.0,26.0,14.0,16.0,93e2e45487cce23a08f3cd756a8f0bd8,f8955c81bf79a82cd83f5e2572034e2b,31950,belo horizonte,MG,066a6914e1ebf3ea95a216c73a986b91,85863,foz do iguacu,PR,85863,-23.038522181293413,-51.80780791634243,10,2,2018,10-02,02-2018,2018-02,Saturday,21,Netral,200,49.73,0,Slight_Inactive-Low_value
1292,cbfe74ef856d2073108d99d7c6407e80,8ec31207d29ab8044ced7bfbc6595c3f,delivered,2017-11-28 15:05:44,2017-11-28 15:19:21,2017-12-02 00:32:50,2017-12-12 00:00:00,1.0,595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,2017-12-04 15:19:21,109.9,9.14,1.0,credit_card,3.0,119.04,d349289afce3566ae9e28fde0df17221,5.0,No_Review_title,No_Review_message,2017-12-03 00:00:00,2017-12-06 17:17:15,595fac2a385ac33a80bd5114aec74eb8,perfumery,400.0,19.0,13.0,19.0,8ec31207d29ab8044ced7bfbc6595c3f,7ef15a4426641bd3343b717007cc01d0,22260,rio de janeiro,RJ,ef0ace09169ac090589d85746e3e036f,24451,sao goncalo,RJ,24451,-22.750029,-43.404680249999984,28,11,2017,28-11,11-2017,2017-11,Tuesday,15,Positif,274,119.04,1,Require Activation
1293,a2d8aaf39efc96fe140eda3e8f2e337e,2c8f11d30a852df3dacc6f0ce6ed357c,delivered,2018-03-01 16:43:57,2018-03-01 16:55:57,2018-03-17 10:08:29,2018-03-20 00:00:00,6.0,f8e75ec247fd97a5e1abcaa48e9e971d,ea65d8b58316a6f2362f2a9e4b3e86ad,2018-03-07 16:55:57,37.9,11.85,1.0,credit_card,2.0,298.5,f61d7970dc682d6623a6336fa31f66df,1.0,No_Review_title,No_Review_message,2018-03-18 00:00:00,2018-03-20 13:59:49,f8e75ec247fd97a5e1abcaa48e9e971d,construction_tools_construction,370.0,44.0,21.0,12.0,2c8f11d30a852df3dacc6f0ce6ed357c,28ece7b2c1174e87393832aa7f64b475,17580,pompeia,SP,ea65d8b58316a6f2362f2a9e4b3e86ad,13030,campinas,SP,13030,-22.113304217959925,-46.68205034228596,1,3,2018,01-03,03-2018,2018-03,Thursday,16,Negatif,181,298.5,2,Slight_Inactive-High_value
1294,c977f4831578bc1ea3d13592827eb6fb,afad943e741ecb9987d3be8e8bf37b7a,delivered,2018-06-26 22:40:37,2018-06-27 08:12:16,2018-07-06 20:26:34,2018-07-26 00:00:00,1.0,68ad45d48d69404aeb71ce87e1b2c948,7c5b05cbdb5542049f38d90d7815b97d,2018-07-02 03:31:26,59.89,19.61,1.0,boleto,1.0,79.5,9ffa8095b2ea6291ff6b6d2bf0e19310,5.0,No_Review_title,No_Review_message,2018-07-07 00:00:00,2018-07-08 03:08:53,68ad45d48d69404aeb71ce87e1b2c948,books_imported,850.0,33.0,2.0,23.0,afad943e741ecb9987d3be8e8bf37b7a,68cba357718011b646bed93018aabf8a,99700,erechim,RS,7c5b05cbdb5542049f38d90d7815b97d,5201,sao paulo,SP,5201,-23.64288729586244,-46.78950397752318,26,6,2018,26-06,06-2018,2018-06,Tuesday,22,Positif,64,79.5,0,Slight_Inactive-Low_value
1295,265e89a62092ab36c7e1852464cdb377,d9099622aba33ba41b04642e07aaec3f,delivered,2017-05-02 20:55:58,2017-05-03 16:03:00,2017-05-19 12:53:59,2017-06-09 00:00:00,1.0,5328338cfaa16ba10561cd970c73ca11,12b9676b00f60f3b700e83af21824c0e,2017-05-16 16:03:00,238.0,28.14,1.0,credit_card,10.0,266.14,d281d93077d8f486326d380415120170,5.0,No_Review_title,Adorei recomendo...,2017-05-20 00:00:00,2017-05-21 16:16:25,5328338cfaa16ba10561cd970c73ca11,cool_stuff,1950.0,33.0,44.0,19.0,d9099622aba33ba41b04642e07aaec3f,3ffc9e7d9a645567da4f2fbd6a01aafc,39580,francisco sa,MG,12b9676b00f60f3b700e83af21824c0e,95780,montenegro,RS,95780,-32.05444645472221,-52.1548997012667,2,5,2017,02-05,05-2017,2017-05,Tuesday,20,Positif,484,266.14,1,Require Activation
1296,3a168e53eaf8e5ae8414ebfa6ae255fa,96005b4abb11afe06d571867a50c9816,delivered,2018-04-16 21:12:30,2018-04-17 05:50:42,2018-04-25 11:17:00,2018-05-08 00:00:00,1.0,a59fb60fddcc72a9878b7ed5cb69d8e4,7040e82f899a04d1b434b795a43b4617,2018-04-23 05:50:42,14.9,15.23,1.0,boleto,1.0,30.13,d3d412135ac4803744106256b25e6850,5.0,No_Review_title,No_Review_message,2018-04-26 00:00:00,2018-04-26 18:24:42,a59fb60fddcc72a9878b7ed5cb69d8e4,audio,200.0,27.0,5.0,20.0,96005b4abb11afe06d571867a50c9816,4f1e3e1a45fcea5f9aca5f8d6428b144,72215,brasilia,DF,7040e82f899a04d1b434b795a43b4617,1026,sao paulo,SP,1026,-23.54636265277865,-46.63367640091752,16,4,2018,16-04,04-2018,2018-04,Monday,21,Positif,135,30.13,0,Slight_Inactive-Low_value
1297,29f49e25d09d4c903d8b17278b5e59bf,134c4f058da5373cdb64f3b4d0c2f90a,delivered,2018-01-29 17:44:02,2018-02-03 23:31:44,2018-02-16 18:56:33,2018-02-20 00:00:00,2.0,61d01171a3784bab50137290350e5332,4992e76a42cb3aad7a7047e0d3d7e729,2018-02-06 02:55:26,29.9,15.11,1.0,boleto,1.0,270.06,cfdbaf8acbf5f202b49c4e7a11550b12,3.0,No_Review_title,Eu coprei seis como veio na nf porem so chegaram 4,2018-02-17 00:00:00,2018-02-20 10:06:54,61d01171a3784bab50137290350e5332,housewares,500.0,25.0,15.0,15.0,134c4f058da5373cdb64f3b4d0c2f90a,e34062e6dec5792011cd8a2a18aa451e,22793,rio de janeiro,RJ,4992e76a42cb3aad7a7047e0d3d7e729,3334,sao paulo,SP,3334,-23.58081297530149,-46.64585660713254,29,1,2018,29-01,01-2018,2018-01,Monday,17,Netral,212,270.06,2,Slight_Inactive-High_value
1298,aef85868b291058edac07999dfc93307,14899a7f295c6833b50bc7950eb054dd,delivered,2017-11-17 19:40:58,2017-11-17 20:31:47,2017-11-23 20:28:00,2017-12-01 00:00:00,1.0,bdb4be6ce2f7f2b5be0a16088028c7fc,955fee9216a65b617aa5c0531780ce60,2017-11-24 20:30:47,85.0,14.2,1.0,credit_card,1.0,99.2,946bdc9deb0c4d26660dee79d59837df,5.0,No_Review_title,No_Review_message,2017-11-24 00:00:00,2017-11-26 22:04:20,bdb4be6ce2f7f2b5be0a16088028c7fc,housewares,3100.0,45.0,28.0,26.0,14899a7f295c6833b50bc7950eb054dd,50ab31b2abb9d975a443049eadaf8fcf,4776,sao paulo,SP,955fee9216a65b617aa5c0531780ce60,4782,sao paulo,SP,4782,-23.544435676296487,-46.80871094063573,17,11,2017,17-11,11-2017,2017-11,Friday,19,Positif,285,99.2,1,Require Activation
1299,fe64170e936bc5f6a6a41def260984b9,30cd9604d86792fe87c3b31912998520,delivered,2018-04-28 17:18:07,2018-04-28 17:33:39,2018-05-03 19:11:31,2018-05-22 00:00:00,2.0,78efe838c04bbc568be034082200ac20,0241d4d5d36f10f80c644447315af0bd,2018-05-04 17:30:27,99.9,15.54,1.0,credit_card,5.0,233.36,0cec8ad42f36858f8e25e82de06a203a,4.0,No_Review_title,No_Review_message,2018-05-04 00:00:00,2018-05-07 16:31:09,78efe838c04bbc568be034082200ac20,furniture_decor,2500.0,40.0,10.0,30.0,30cd9604d86792fe87c3b31912998520,e13173fd16b572985c50742546978614,5416,sao paulo,SP,0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR,80330,-25.517632599226705,-49.27084398652558,28,4,2018,28-04,04-2018,2018-04,Saturday,17,Positif,123,233.36,2,Slight_Inactive-High_value
1300,766f2ea906854dba48165692221f51ce,d9dbc1673f25911995d69582277aed40,delivered,2018-05-26 13:11:35,2018-05-26 13:38:12,2018-06-18 23:58:53,2018-07-19 00:00:00,1.0,8c292ca193d326152e335d77176746f0,7e1fb0a3ebfb01ffb3a7dae98bf3238d,2018-06-04 13:31:04,151.0,15.72,1.0,credit_card,1.0,166.72,829ca438b7d95417ccebb1fe1921b59f,5.0,No_Review_title,No_Review_message,2018-06-19 00:00:00,2018-06-20 09:01:50,8c292ca193d326152e335d77176746f0,health_beauty,200.0,17.0,11.0,15.0,d9dbc1673f25911995d69582277aed40,c558840649b0b61914a384fd85687841,21042,rio de janeiro,RJ,7e1fb0a3ebfb01ffb3a7dae98bf3238d,14403,franca,SP,14403,-23.46536491479599,-47.47334398459231,26,5,2018,26-05,05-2018,2018-05,Saturday,13,Positif,96,166.72,2,Slight_Inactive-High_value
1301,ee5739d57984e7039be92482245df99c,14346935674e0ec87b7c11e2af681833,delivered,2018-01-18 09:36:14,2018-01-18 09:50:19,2018-02-01 19:28:31,2018-02-14 00:00:00,1.0,55552e80f046fafe13e130e6a07745e2,c864036feaab8c1659f65ea4faebe1da,2018-01-24 09:50:19,219.9,42.61,1.0,credit_card,9.0,262.51,477ff5d9bf2f1ecd32c2e2b3a5cc522d,5.0,No_Review_title,No_Review_message,2018-02-02 00:00:00,2018-02-04 22:26:00,55552e80f046fafe13e130e6a07745e2,sports_leisure,9950.0,105.0,15.0,25.0,14346935674e0ec87b7c11e2af681833,f514fc7270eef7744141f7ed6d897b06,23095,rio de janeiro,RJ,c864036feaab8c1659f65ea4faebe1da,83605,campo largo,PR,83605,-23.81438652571465,-50.143697667419175,18,1,2018,18-01,01-2018,2018-01,Thursday,9,Positif,224,262.51,2,Slight_Inactive-High_value
1302,fc66187b5a6947e39a23ae1e6034913a,a841fb9010543883845d5cc513cac85f,delivered,2018-04-16 21:41:20,2018-04-16 22:32:32,2018-04-30 19:38:38,2018-05-18 00:00:00,1.0,69a7ee112e7b63892ad5db80e4c3277f,0adac9fbd9a2b63cccaac4f8756c1ca8,2018-04-22 22:31:34,109.9,23.35,1.0,credit_card,8.0,133.25,f46911b65ef3d52c26874df1a910d42a,3.0,No_Review_title,No_Review_message,2018-05-01 00:00:00,2018-05-02 01:24:25,69a7ee112e7b63892ad5db80e4c3277f,market_place,1150.0,21.0,34.0,34.0,a841fb9010543883845d5cc513cac85f,69414ec37315f745bcafd70cf3deeb08,99925,ipiranga do sul,RS,0adac9fbd9a2b63cccaac4f8756c1ca8,13290,louveira,SP,13290,-21.76951298055716,-48.83748887596074,16,4,2018,16-04,04-2018,2018-04,Monday,21,Netral,135,133.25,2,Slight_Inactive-High_value
1303,fb3cf8c9eb2412b0edc0a00a8f43a869,94595ccee21b11325952776b516a0345,delivered,2018-05-29 14:07:25,2018-05-29 14:39:27,2018-06-05 21:46:32,2018-07-20 00:00:00,1.0,09b0d15a8cc9a84e7af7e0225f67dc45,1025f0e2d44d7041d6cf58b6550e0bfa,2018-06-06 14:31:55,67.0,24.65,1.0,boleto,1.0,421.39,a45583eb4e45762dc1575462756c5c22,4.0,Bom,Pedido atendido corretamente.grata.,2018-06-06 00:00:00,2018-06-13 18:54:18,09b0d15a8cc9a84e7af7e0225f67dc45,furniture_decor,1400.0,20.0,20.0,20.0,94595ccee21b11325952776b516a0345,46d42c60487c64480765a312ee6172c8,23063,rio de janeiro,RJ,1025f0e2d44d7041d6cf58b6550e0bfa,3204,sao paulo,SP,3204,-23.51167977407813,-46.48641246058632,29,5,2018,29-05,05-2018,2018-05,Tuesday,14,Positif,93,421.39,2,Slight_Inactive-High_value
1304,f6c07510a39cbc557247e18f069d38a3,ff55e4b1163819f09cb71434a8e72bff,delivered,2018-08-19 13:12:04,2018-08-20 11:49:44,2018-08-29 16:48:49,2018-09-26 00:00:00,1.0,97017430754804328eb9597b7f85da03,ea8482cd71df3c1969d7b9473ff13abc,2018-08-23 11:49:44,29.99,15.31,1.0,credit_card,2.0,45.3,760f5785293bb5ebbf85340723775f2d,4.0,Pelicula quebrada,A pelicula de protecao da tela veio quebrada ao meio,2018-08-30 00:00:00,2018-08-31 12:01:19,97017430754804328eb9597b7f85da03,telephony,300.0,17.0,4.0,12.0,ff55e4b1163819f09cb71434a8e72bff,c0c64d2ec7836c9a9f5be4dcff4ccd2e,29216,guarapari,ES,ea8482cd71df3c1969d7b9473ff13abc,4160,sao paulo,SP,4160,-23.527336421316857,-46.7116062223152,19,8,2018,19-08,08-2018,2018-08,Sunday,13,Positif,11,45.3,0,Slight_Inactive-Low_value
1305,70e381b75e694797015e96006a8b78cd,d99d6299a14c16bb64f4ea364c5f85c3,delivered,2017-10-02 10:49:05,2017-10-02 11:04:04,2017-10-06 15:27:50,2017-10-24 00:00:00,1.0,4a8c87facc0a20b726d5e1112ff3069f,bf3c6d2a28b2b5501e6c15448982dcc9,2017-10-06 11:04:04,119.4,17.09,1.0,credit_card,3.0,136.49,5a702b7d5229f386bfd4fcefea4448f4,5.0,No_Review_title,No_Review_message,2017-10-07 00:00:00,2017-10-07 19:09:37,4a8c87facc0a20b726d5e1112ff3069f,baby,1000.0,40.0,30.0,30.0,d99d6299a14c16bb64f4ea364c5f85c3,f8503c96d89ea857480f96ab72d2df6a,20271,rio de janeiro,RJ,bf3c6d2a28b2b5501e6c15448982dcc9,4180,sao paulo,SP,4180,-23.52909758174156,-46.68693604939701,2,10,2017,02-10,10-2017,2017-10,Monday,10,Positif,332,136.49,1,Require Activation
1306,a2941bd059891a9336409a22149acf24,4ac22b1186fc5ac2711abbb5ab167f0f,delivered,2017-11-21 15:26:29,2017-11-22 03:06:59,2017-12-05 22:15:16,2017-12-07 00:00:00,1.0,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,2017-11-28 03:06:59,24.5,11.85,1.0,boleto,1.0,36.35,7fbce111e086339f93b00411e5f2539a,5.0,No_Review_title,No_Review_message,2017-12-10 00:00:00,2017-12-11 16:45:37,0aabfb375647d9738ad0f7b4ea3653b1,consoles_games,150.0,16.0,12.0,12.0,4ac22b1186fc5ac2711abbb5ab167f0f,0b2cd89a7b3c4a299f3634228f41cd2a,13273,valinhos,SP,37515688008a7a40ac93e3b2e4ab203f,17900,dracena,SP,17900,-22.821250609928928,-43.28755934141623,21,11,2017,21-11,11-2017,2017-11,Tuesday,15,Positif,281,36.35,0,Slight_Inactive-Low_value
